"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","source","type","score","phase","gene_type","gene_name","level","hgnc_id","havana_gene"
"1","ENSG00000000003.15",1726.20428952178,2.80070134117925,0.569100379665459,4.92127828631149,8.59807691638399e-07,0.000560298129537326,"HAVANA","gene",NA,NA,"protein_coding","TSPAN6","2","HGNC:11858","OTTHUMG00000022002.2"
"2","ENSG00000000005.6",1.16362729610396,0.449847575778689,3.20484773834094,0.14036472634783,0.888371826194437,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","TNMD","2","HGNC:17757","OTTHUMG00000022001.2"
"3","ENSG00000000419.13",1387.02393401954,-0.357914911595864,0.656593964169201,-0.545108440112969,0.585678938186825,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","DPM1","2","HGNC:3005","OTTHUMG00000032742.2"
"4","ENSG00000000457.14",535.292157426009,-0.406164167808284,0.534373323999297,-0.760075680366145,0.447209348629983,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","SCYL3","2","HGNC:19285","OTTHUMG00000035941.6"
"5","ENSG00000000460.17",428.106265442913,0.119515180271283,0.648442492798269,0.184311148017969,0.853769368891712,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","C1orf112","2","HGNC:25565","OTTHUMG00000035821.9"
"6","ENSG00000000938.13",358.875871095415,-2.20551904634764,1.25948065816098,-1.75113371694649,0.0799228795878473,0.906874105285519,"HAVANA","gene",NA,NA,"protein_coding","FGR","2","HGNC:3697","OTTHUMG00000003516.3"
"7","ENSG00000000971.16",1287.18845838946,-0.684565221324221,1.29800287681387,-0.527398847531511,0.597916643666045,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","CFH","1","HGNC:4883","OTTHUMG00000035607.6"
"8","ENSG00000001036.14",3149.17191218744,0.929002652522963,0.679604538305099,1.36697535134161,0.171633031604398,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","FUCA2","2","HGNC:4008","OTTHUMG00000015728.3"
"9","ENSG00000001084.13",1178.38983427561,-0.0452043846440291,0.637952166253299,-0.0708585800554845,0.943510308800252,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","GCLC","1","HGNC:4311","OTTHUMG00000160220.13"
"10","ENSG00000001167.14",2117.80110923595,0.116978886076738,0.706534967853076,0.165567015645663,0.868497706672993,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","NFYA","2","HGNC:7804","OTTHUMG00000014669.1"
"11","ENSG00000001460.18",1029.98511440176,0.718334343442746,0.975345270491166,0.7364923634489,0.461431113268242,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","STPG1","2","HGNC:28070","OTTHUMG00000003297.4"
"12","ENSG00000001461.17",4382.86742969564,0.198603335894528,1.16248092461629,0.170844382638005,0.864346129769645,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","NIPAL3","2","HGNC:25233","OTTHUMG00000003299.4"
"13","ENSG00000001497.18",3347.93497205341,0.876589859423149,0.472962398840353,1.85340285310723,0.0638246387028368,0.864159304349217,"HAVANA","gene",NA,NA,"protein_coding","LAS1L","2","HGNC:25726","OTTHUMG00000021720.2"
"14","ENSG00000001561.7",167.348671263235,-2.01343038428942,1.8999971075032,-1.05970181551238,0.289280276598419,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","ENPP4","2","HGNC:3359","OTTHUMG00000014779.3"
"15","ENSG00000001617.12",1261.74517567627,1.65489292978007,1.4487717070722,1.14227308671317,0.253340524534564,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","SEMA3F","2","HGNC:10728","OTTHUMG00000156806.9"
"16","ENSG00000001626.16",21.3561596659966,7.24765259528126,2.64856065722444,2.7364495411921,0.00621061188608199,0.39717774283448,"HAVANA","gene",NA,NA,"protein_coding","CFTR","1","HGNC:1884","OTTHUMG00000023076.18"
"17","ENSG00000001629.10",2641.10618572804,0.266422903549305,0.813159637847439,0.327639114325163,0.743184543958228,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","ANKIB1","2","HGNC:22215","OTTHUMG00000155859.3"
"18","ENSG00000001630.17",117.155045330326,0.813615746909287,1.08774269595775,0.747985484005393,0.454468913315065,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","CYP51A1","1","HGNC:2649","OTTHUMG00000193420.2"
"19","ENSG00000001631.16",282.573950110578,0.167164985345065,0.754845279018476,0.221455959242972,0.82473742468312,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","KRIT1","2","HGNC:1573","OTTHUMG00000131187.10"
"20","ENSG00000002016.18",432.742483995828,0.405081774719355,0.688418195756986,0.58842398009821,0.556247745812145,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","RAD52","2","HGNC:9824","OTTHUMG00000090361.6"
"21","ENSG00000002330.14",586.961037389872,1.16505896461308,0.886831662129005,1.3137318099538,0.188936472199948,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","BAD","1","HGNC:936","OTTHUMG00000134302.4"
"22","ENSG00000002549.12",6158.29777187055,-1.35293014057667,0.966989914698298,-1.39911504764637,0.161778486007704,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","LAP3","2","HGNC:18449","OTTHUMG00000048214.7"
"23","ENSG00000002586.20",22141.2365785903,0.18192040493842,0.794795830953845,0.228889480610505,0.818954816808159,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","CD99","2","HGNC:7082","OTTHUMG00000021073.12"
"24","ENSG00000002587.10",263.737724982407,-0.264263390491985,1.44291738560067,-0.183145198144505,0.854684092495839,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","HS3ST1","2","HGNC:5194","OTTHUMG00000090547.7"
"25","ENSG00000002726.21",53.2027809184852,-0.775900885326732,1.66201558903135,-0.466843325927489,0.640611975501538,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","AOC1","2","HGNC:80","OTTHUMG00000158306.2"
"26","ENSG00000002745.13",42.8863120065272,0.184387539031963,2.30765374812062,0.079902602018232,0.93631472033756,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","WNT16","2","HGNC:16267","OTTHUMG00000156963.2"
"27","ENSG00000002746.15",36.0718321367786,4.5596426714345,2.34391079551305,1.94531407942786,0.0517371886083504,0.830366907849254,"HAVANA","gene",NA,NA,"protein_coding","HECW1","1","HGNC:22195","OTTHUMG00000128917.6"
"28","ENSG00000002822.15",924.892499998919,0.610785863787293,1.37666651666741,0.443670167315367,0.657281067229831,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","MAD1L1","1","HGNC:6762","OTTHUMG00000151493.7"
"29","ENSG00000002834.18",12665.0424827861,-0.116452129447329,0.609297682625576,-0.191125180298594,0.84842752023771,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","LASP1","1","HGNC:6513","OTTHUMG00000133182.8"
"30","ENSG00000002919.15",1611.98414507498,-0.260547172194268,0.509865568652961,-0.511011506194898,0.609342999857622,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","SNX11","2","HGNC:14975","OTTHUMG00000178822.2"
"31","ENSG00000002933.9",1052.37396934422,-1.74810637511661,1.2086325501168,-1.44635056779472,0.148078899135774,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","TMEM176A","2","HGNC:24930","OTTHUMG00000158114.6"
"32","ENSG00000003056.8",4622.50085519806,0.0246705863152213,0.685323870193391,0.0359984342997707,0.971283607394327,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","M6PR","1","HGNC:6752","OTTHUMG00000168276.4"
"33","ENSG00000003096.14",130.07637604354,1.15910402297786,1.97282644152596,0.587534715968886,0.556844641916492,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","KLHL13","2","HGNC:22931","OTTHUMG00000022252.4"
"34","ENSG00000003137.8",701.054123424405,0.974037773511227,1.13897487045992,0.855188115886972,0.392447014229702,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","CYP26B1","1","HGNC:20581","OTTHUMG00000129756.5"
"35","ENSG00000003147.19",686.766001744079,-0.0230197499647229,1.26579189617829,-0.01818604624838,0.985490434277733,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","ICA1","2","HGNC:5343","OTTHUMG00000152008.11"
"36","ENSG00000003249.15",5336.73090790635,0.924270033174997,1.15881542307038,0.797599009103677,0.425103226247155,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","DBNDD1","2","HGNC:28455","OTTHUMG00000138984.4"
"37","ENSG00000003393.15",1731.59460585264,0.306530918349307,0.473418940044961,0.647483428356701,0.51731911631031,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","ALS2","2","HGNC:443","OTTHUMG00000154507.8"
"38","ENSG00000003400.15",397.160453755205,-1.26061030448422,0.973347989292436,-1.29512807171935,0.195276052511613,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","CASP10","2","HGNC:1500","OTTHUMG00000132818.5"
"39","ENSG00000003402.20",2482.83740581955,-0.702719417516987,0.552317159264224,-1.27231139885845,0.203262500123654,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","CFLAR","1","HGNC:1876","OTTHUMG00000132819.20"
"40","ENSG00000003436.16",288.739735197477,-1.21408427761593,1.01318838078383,-1.19828089291419,0.230807682494478,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","TFPI","2","HGNC:11760","OTTHUMG00000132634.8"
"41","ENSG00000003509.16",576.958566224316,-0.458540348691908,0.537717877065561,-0.852752657572514,0.393796482752411,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","NDUFAF7","1","HGNC:28816","OTTHUMG00000128468.7"
"42","ENSG00000003756.17",3290.28252521906,-0.00953387889233213,0.53936872767108,-0.0176759949237289,0.98589733093221,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","RBM5","1","HGNC:9902","OTTHUMG00000156785.9"
"43","ENSG00000003987.14",68.2541882885708,1.05116007499249,1.30190619155356,0.807400780342055,0.419435617507707,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","MTMR7","2","HGNC:7454","OTTHUMG00000163771.4"
"44","ENSG00000003989.18",628.296831420211,0.818616492697047,1.75946659713434,0.465264014690779,0.641742401306233,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","SLC7A2","2","HGNC:11060","OTTHUMG00000130819.5"
"45","ENSG00000004059.11",6283.91772128529,1.19215824673085,0.720536728676052,1.65454195363695,0.0980174464079079,0.96017702426769,"HAVANA","gene",NA,NA,"protein_coding","ARF5","2","HGNC:658","OTTHUMG00000023246.7"
"46","ENSG00000004139.14",395.108549936212,0.773264181372395,0.868855570797995,0.889980115639007,0.373476563171972,0.999286927939192,"HAVANA","gene",NA,NA,"protein_coding","SARM1","1","HGNC:17074","OTTHUMG00000132499.47"
